state_abbr,state_fips,county_fips,county_name,tract_code,stcotr_fips,stpl_fips,city_name,metric_name,metric_number,group_name,group_number,num,denom,est,lci,uci,data_yr_type,date_export,geo_level,version,suggested_citation
IL,17,31,Cook County,650302,17031650302,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,78.5,76,81,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,650400,17031650400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,82.4,79,85.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,650500,17031650500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,78.7,76.8,80.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,660301,17031660301,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,660302,17031660302,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,75,71.4,78.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,660400,17031660400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,82,77.5,86.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,660500,17031660500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,82.7,78.7,86.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,660600,17031660600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,660700,17031660700,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,69.6,65.9,73.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,660800,17031660800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72.9,70.8,75,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,660900,17031660900,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,70.7,68.3,73.1,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,661000,17031661000,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76.5,71.8,81.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,661100,17031661100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,75.4,73.7,77.1,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,670100,17031670100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,69,65.1,72.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,670200,17031670200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,62.2,58.1,66.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,670300,17031670300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72.4,69.1,75.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,670400,17031670400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,66,62.4,69.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,670500,17031670500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,670600,17031670600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72,69.9,74.1,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,670700,17031670700,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72.9,67.6,78.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,670800,17031670800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72.4,68.5,76.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,670900,17031670900,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,77.7,71.2,84.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,671100,17031671100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,70,65.2,74.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,671200,17031671200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,64,58.7,69.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,671300,17031671300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,68.3,65.3,71.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,671400,17031671400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,67.6,63.7,71.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,671500,17031671500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,69.3,66.2,72.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,671600,17031671600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73.5,67.2,79.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,671800,17031671800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,65,60.8,69.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,671900,17031671900,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,66.9,60.7,73.1,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,672000,17031672000,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,71.8,68.3,75.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,680500,17031680500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,65.9,61.5,70.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,680600,17031680600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,68.9,64.9,72.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,680900,17031680900,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,68,65.2,70.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,681000,17031681000,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72,70.2,73.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,681100,17031681100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,70.2,66.7,73.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,681200,17031681200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,64.7,61.3,68.1,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,681300,17031681300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,68.8,65.8,71.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,681400,17031681400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72,69.8,74.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,690300,17031690300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,59.9,56.3,63.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,690400,17031690400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72,69.5,74.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,690500,17031690500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,690900,17031690900,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72.8,69.6,76,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,691000,17031691000,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73.5,70.8,76.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,691100,17031691100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,71.9,69,74.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,691200,17031691200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76.3,71,81.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,691300,17031691300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72.7,70.1,75.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,691400,17031691400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,66.7,63.3,70.1,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,691500,17031691500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,69.5,65.8,73.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,700100,17031700100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,77.1,73.3,80.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,700200,17031700200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,78.7,76.2,81.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,700301,17031700301,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,80.7,78.4,83,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,700302,17031700302,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,79.2,76.7,81.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,700401,17031700401,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76.7,74.4,79,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,700402,17031700402,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,80.2,76.5,83.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,700501,17031700501,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76.2,72.7,79.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,700502,17031700502,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76,73.4,78.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,710100,17031710100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,67.6,62.4,72.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,710200,17031710200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,71.7,69.5,73.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,710300,17031710300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,68.8,64.6,73,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,710400,17031710400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,71.5,69.3,73.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,710500,17031710500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73,69.7,76.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,710600,17031710600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73.5,67.8,79.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,710700,17031710700,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,71.3,68,74.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,710800,17031710800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,74,71.3,76.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,710900,17031710900,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,74.6,71,78.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,711000,17031711000,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73.7,70.7,76.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,711100,17031711100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73.9,70.6,77.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,711200,17031711200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72.2,69.7,74.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,711300,17031711300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73.3,68.6,78,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,711400,17031711400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,66.6,61.6,71.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,711500,17031711500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73.7,70.7,76.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,720100,17031720100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,78.2,75.3,81.1,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,720200,17031720200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,79.2,75.2,83.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,720300,17031720300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,81.9,79.2,84.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,720400,17031720400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,78.4,75.8,81,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,720500,17031720500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,80.7,76.7,84.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,720600,17031720600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,77.7,75.3,80.1,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,720700,17031720700,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76.2,73.7,78.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,730100,17031730100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73.5,70.7,76.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,730201,17031730201,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,74.7,70.9,78.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,730202,17031730202,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,71.1,68.5,73.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,730300,17031730300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73.6,68.6,78.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,730400,17031730400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,78.2,74.2,82.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,730500,17031730500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73.4,70.7,76.1,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,730600,17031730600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,730700,17031730700,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76,72.9,79.1,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,740100,17031740100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,77,74.5,79.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,740200,17031740200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,80.5,78.3,82.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,740300,17031740300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,78,76.2,79.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,740400,17031740400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76.5,74.4,78.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,750100,17031750100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,74.2,70.8,77.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,750200,17031750200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,78.8,75.4,82.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,750300,17031750300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,79.4,76,82.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,750400,17031750400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,77.6,75,80.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,750500,17031750500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76.2,73.5,78.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,750600,17031750600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,74.7,71.4,78,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,760801,17031760801,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,79.2,77.1,81.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,760802,17031760802,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,80.1,77.7,82.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,760803,17031760803,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,84.4,80.8,88,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,770500,17031770500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,77.3,71.8,82.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,770602,17031770602,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,79.5,77.5,81.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,770700,17031770700,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,80.7,78.1,83.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,770800,17031770800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,78.8,75.6,82,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,770902,17031770902,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,79,76.5,81.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,805600,17031805600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,82.6,79.8,85.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,807900,17031807900,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,84.2,81.6,86.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,808100,17031808100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,74,71,77,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,810400,17031810400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,83.5,80.5,86.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,821402,17031821402,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,74.6,69.4,79.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,823304,17031823304,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,77.6,74.8,80.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,830500,17031830500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,85.7,79.8,91.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,830600,17031830600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,78.6,75,82.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,830700,17031830700,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,79.1,76.1,82.1,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,830800,17031830800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,830900,17031830900,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,82,78.1,85.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,831000,17031831000,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,831100,17031831100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,82.7,77.8,87.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,831200,17031831200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76,73.8,78.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,831300,17031831300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,831400,17031831400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,71.5,67.7,75.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,831500,17031831500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76,73.2,78.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,831600,17031831600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,77.9,75.7,80.1,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,831700,17031831700,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,80.4,74.4,86.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,831800,17031831800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,82.6,78.4,86.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,831900,17031831900,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76.8,71.4,82.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,832000,17031832000,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,832100,17031832100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,832200,17031832200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,81.3,77.4,85.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,832300,17031832300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,81.3,77.3,85.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,832400,17031832400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,82.2,77.3,87.1,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,832500,17031832500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,77.6,74.7,80.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,832600,17031832600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,832900,17031832900,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,84.5,78.4,90.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,833000,17031833000,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,833100,17031833100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,80.7,78.3,83.1,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,833300,17031833300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,82.5,76.7,88.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,833900,17031833900,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,79.3,75.3,83.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,834000,17031834000,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73.7,69.6,77.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,834200,17031834200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,71.4,68.6,74.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,834300,17031834300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73.4,71.2,75.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,834400,17031834400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73.9,70.9,76.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,834500,17031834500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,66.3,62.1,70.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,834600,17031834600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,66.1,63.5,68.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,834700,17031834700,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,66.8,63.5,70.1,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,834800,17031834800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,69,64.9,73.1,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,834900,17031834900,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,74.1,69.1,79.1,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,835000,17031835000,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,74.1,70.8,77.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,835100,17031835100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,75.7,72.1,79.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
